Бренд;Название;Цена после скидки;Цена до скидки;Рейтинг;Оценки;Артикул;Ссылка
Гарнизон;Игровая клавиатура с подсветкой;770,0;2292,0;4,8;23819;37034387;https://www.wildberries.ru/catalog/37034387/detail.aspx?targetUrl=SP
AULA;Клавиатура механическая игровая;7600,0;12500,0;5,0;97;280547546;https://www.wildberries.ru/catalog/280547546/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T9 PRO BS;3600,0;6000,0;4,8;1718;165383406;https://www.wildberries.ru/catalog/165383406/detail.aspx?targetUrl=SP
HIPER;Игровая клавиатура MKB-12;3199,0;3199,0;0,0;0;262994247;https://www.wildberries.ru/catalog/262994247/detail.aspx?targetUrl=SP
POWERHUB;Клавиатура механическая игровая с подсветкой;9209,0;13704,0;4,9;351;259137136;https://www.wildberries.ru/catalog/259137136/detail.aspx?targetUrl=SP
JETACCESS;Игровая проводная клавиатура PANTEON M2 (09);1560,0;3000,0;4,6;2707;181446889;https://www.wildberries.ru/catalog/181446889/detail.aspx?targetUrl=SP
Defender;Игровая механическая клавиатура Apex BL;1764,0;4410,0;4,7;2472;243064158;https://www.wildberries.ru/catalog/243064158/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE87 MAX, RGB, HOTSWAP;3783,0;6490,0;0,0;1820;327528281;https://www.wildberries.ru/catalog/327528281/detail.aspx?targetUrl=SP
a4tech;Клавиатура игровая Bloody B314 черный (b314);3039,0;3999,0;4,7;625;37898647;https://www.wildberries.ru/catalog/37898647/detail.aspx?targetUrl=SP
keyboard646;Клавиатура механическая игровая с подсветкой;2217,0;8400,0;5,0;34;323226781;https://www.wildberries.ru/catalog/323226781/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура с подсветкой Karon;1599,0;3998,0;0,0;1920;314444904;https://www.wildberries.ru/catalog/314444904/detail.aspx?targetUrl=SP
Redragon;Игровая клавиатура и мышь + коврик + наушники;3832,0;9580,0;0,0;403;279527346;https://www.wildberries.ru/catalog/279527346/detail.aspx?targetUrl=SP
T-Line;Клавиатура механическая игровая Volt;1740,0;4350,0;4,8;510;264444278;https://www.wildberries.ru/catalog/264444278/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура RAINBOW PANTEON T16 RS HS;2400,0;5000,0;4,5;1345;176356087;https://www.wildberries.ru/catalog/176356087/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Equinox RSQ-20035 RGB;6399,0;7999,0;4,9;61;256356435;https://www.wildberries.ru/catalog/256356435/detail.aspx?targetUrl=SP
ENVONIX;Клавиатура механическая Blazar;2530,0;13750,0;4,9;5422;247140796;https://www.wildberries.ru/catalog/247140796/detail.aspx?targetUrl=SP
Defender;Pro Клавиатура механическая игровая Amox;2199,0;5498,0;4,9;1387;251149420;https://www.wildberries.ru/catalog/251149420/detail.aspx?targetUrl=SP
Prof-Products;Складная беспроводная мини клавиатура для телефона 60%;2123,0;9833,0;4,6;9;296345519;https://www.wildberries.ru/catalog/296345519/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура проводная для пк для ноутбука;578,0;990,0;4,5;155;212955034;https://www.wildberries.ru/catalog/212955034/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Zane WHITE;2016,0;5042,0;5,0;2484;299555510;https://www.wildberries.ru/catalog/299555510/detail.aspx?targetUrl=SP
Defender;Pro Клавиатура механическая игровая Mirax;2873,0;7184,0;4,6;1387;251139292;https://www.wildberries.ru/catalog/251139292/detail.aspx?targetUrl=SP
ENVONIX;Клавиатура механическая Blazar;2649,0;13800,0;4,8;5422;247140798;https://www.wildberries.ru/catalog/247140798/detail.aspx?targetUrl=SP
GENIUS;Клавиатура проводная для компьютера мембранная;659,0;1249,0;4,8;69;203069363;https://www.wildberries.ru/catalog/203069363/detail.aspx?targetUrl=SP
KZLASKRV;Клавиатура механическая игровая для компьютера с подсветкой;1980,0;4500,0;4,4;367;263597843;https://www.wildberries.ru/catalog/263597843/detail.aspx?targetUrl=SP
Trust;Клавиатура игровая RU GXT 881 ODYSS черный;945,0;1791,0;4,8;4;168971204;https://www.wildberries.ru/catalog/168971204/detail.aspx?targetUrl=SP
CyberLynx;AG61 мини механическая клавиатура для компьютера;1744,0;3575,0;5,0;179;274639597;https://www.wildberries.ru/catalog/274639597/detail.aspx?targetUrl=SP
CyberLynx;ZA68 RGB игровая клавиатура механическая с подсветкой 65%;2883,0;10600,0;4,9;589;193008076;https://www.wildberries.ru/catalog/193008076/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE87 MAX, RGB, HOTSWAP;3831,0;6990,0;0,0;1820;327574489;https://www.wildberries.ru/catalog/327574489/detail.aspx?targetUrl=SP
Nakatomi;Игровая клавиатура с подсветкой;1117,0;2072,0;4,7;217;215241855;https://www.wildberries.ru/catalog/215241855/detail.aspx?targetUrl=SP
Viva Shop;Клавиатура мембранная игровая с подсветкой;1272,0;3000,0;4,0;76;320459699;https://www.wildberries.ru/catalog/320459699/detail.aspx?targetUrl=SP
ASANDEY TECHNOLOGY;Игровой комплект клавиатура и мышь;2599,0;6498,0;4,5;1843;177614057;https://www.wildberries.ru/catalog/177614057/detail.aspx?targetUrl=SP
JETACCESS;Беспроводная клавиатура игровая PANTEON T2 PRO BS (77);2632,0;7000,0;5,0;958;237811109;https://www.wildberries.ru/catalog/237811109/detail.aspx?targetUrl=SP
Dialog;Мультимедийная игровая клавиатура RGB;1225,0;2072,0;4,9;1146;169711610;https://www.wildberries.ru/catalog/169711610/detail.aspx?targetUrl=SP
AKSHOLAN;Игровой комплект клавиатура и мышь;2579,0;5559,0;4,2;377;142762534;https://www.wildberries.ru/catalog/142762534/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура игровая с подсветкой металлический корпус;1764,0;3500,0;4,9;32;213420620;https://www.wildberries.ru/catalog/213420620/detail.aspx?targetUrl=SP
CyberLynx;AG61 мини механическая клавиатура для компьютера;1687,0;3575,0;4,6;179;274639596;https://www.wildberries.ru/catalog/274639596/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная TKL (65%) Клавиатура PANTEON M2 (04);1560,0;3000,0;4,6;2707;181443617;https://www.wildberries.ru/catalog/181443617/detail.aspx?targetUrl=SP
A4TECH;Клавиатура S87 Naraka черный, красный;5992,0;7490,0;4,9;32;288526927;https://www.wildberries.ru/catalog/288526927/detail.aspx?targetUrl=SP
Sven;Игровая проводная клавиатура с подсветкой и ПО KB-G9400;1679,0;4198,0;4,8;6224;72786588;https://www.wildberries.ru/catalog/72786588/detail.aspx?targetUrl=SP
JETACCESS;Механическая Игровая клавиатура PANTEON T3 CS HS RB (30);1980,0;4500,0;4,8;987;181921778;https://www.wildberries.ru/catalog/181921778/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная TKL (65%) Клавиатура PANTEON M2 (07);1560,0;3000,0;4,7;2707;181445810;https://www.wildberries.ru/catalog/181445810/detail.aspx?targetUrl=SP
Sven;Программируемая игровая клавиатура с подсветкой KB-G9600;2639,0;6598,0;4,6;6224;71798075;https://www.wildberries.ru/catalog/71798075/detail.aspx?targetUrl=SP
FURYCUBE;X87 Белый свет клавиатура механическая для компьютер 80%;2685,0;8834,0;4,4;782;250132581;https://www.wildberries.ru/catalog/250132581/detail.aspx?targetUrl=SP
XUNFOX;Клавиатура игровая мембранная с мышью комплект K820;1536,0;4000,0;4,6;1117;287761148;https://www.wildberries.ru/catalog/287761148/detail.aspx?targetUrl=SP
Gembird;Клавиатура механическая беспроводная игровая подсветка KBW-7;2752,0;8192,0;4,4;1470;135470400;https://www.wildberries.ru/catalog/135470400/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура PANTEON T15 PRO BS HS (95);3200,0;5000,0;0,0;290;296749013;https://www.wildberries.ru/catalog/296749013/detail.aspx?targetUrl=SP
;Игровая механическая клавиатура проводная LANGTU lt84;3216,0;6000,0;4,7;19;239169635;https://www.wildberries.ru/catalog/239169635/detail.aspx?targetUrl=SP
JETACCESS;PANTEON M2 BW Black Игровая беспроводная клавиатура;2688,0;6000,0;5,0;10;277116839;https://www.wildberries.ru/catalog/277116839/detail.aspx?targetUrl=SP
GoodWinMA;Клавиатура игровая мембранная с мышью K820;2244,0;8500,0;5,0;4;313355179;https://www.wildberries.ru/catalog/313355179/detail.aspx?targetUrl=SP
Sven;Программируемая игровая клавиатура KB-G8400 с RGB подсветкой;1319,0;3298,0;4,9;6224;183689382;https://www.wildberries.ru/catalog/183689382/detail.aspx?targetUrl=SP
XiviSmartBuy;Клавиатура игровая RUSH Armor 310 USB, SBK-310G-K;1440,0;1840,0;5,0;1;215487778;https://www.wildberries.ru/catalog/215487778/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура PANTEON T2 PRO RS (74);2408,0;7000,0;4,8;958;237814011;https://www.wildberries.ru/catalog/237814011/detail.aspx?targetUrl=SP
Redragon;Беспроводная клавиатура Fizz Pro;4553,0;11384,0;5,0;15125;303428335;https://www.wildberries.ru/catalog/303428335/detail.aspx?targetUrl=SP
Defender;Pro Беспроводная игровая клавиатура Deron BLUE;1584,0;3962,0;4,4;1387;291703043;https://www.wildberries.ru/catalog/291703043/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура игровая с подсветкой RUSH Z6 USB черная;1320,0;3000,0;4,7;36;226024721;https://www.wildberries.ru/catalog/226024721/detail.aspx?targetUrl=SP
DSOTECH;Клавиатура механическая беспроводная;3098,0;8420,0;4,4;1017;198796600;https://www.wildberries.ru/catalog/198796600/detail.aspx?targetUrl=SP
JETACCESS;Клавиатура для компьютера PANTEON M401S;1968,0;3000,0;4,7;1994;231461148;https://www.wildberries.ru/catalog/231461148/detail.aspx?targetUrl=SP
King Lion;Игровая клавиатура для компьютера;2116,0;12600,0;4,7;88;253168221;https://www.wildberries.ru/catalog/253168221/detail.aspx?targetUrl=SP
PERFEO;Клавиатура с подсветкой STRIKE;933,0;1440,0;4,9;238;76109710;https://www.wildberries.ru/catalog/76109710/detail.aspx?targetUrl=SP
Defender;Pro Клавиатура механическая игровая Vexx Pro;2119,0;5298,0;4,8;1387;250972522;https://www.wildberries.ru/catalog/250972522/detail.aspx?targetUrl=SP
GMNG;Игровая клавиатура GG-KB760X USB, черная;2092,0;2615,0;4,9;40;217925743;https://www.wildberries.ru/catalog/217925743/detail.aspx?targetUrl=SP
Гарнизон;Игровая клавиатура с подсветкой;866,0;2406,0;4,8;23819;33415872;https://www.wildberries.ru/catalog/33415872/detail.aspx?targetUrl=SP
ThundeRobot;Игровая клавиатура KG3104R (JM03NRE03RU);2999,0;2999,0;0,0;0;328241899;https://www.wildberries.ru/catalog/328241899/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура PANTEON T2 PRO BS (73);2464,0;7000,0;4,4;958;237809952;https://www.wildberries.ru/catalog/237809952/detail.aspx?targetUrl=SP
XunFox;Беспроводная механическая клавиатура;3677,0;5108,0;5,0;135;346452610;https://www.wildberries.ru/catalog/346452610/detail.aspx?targetUrl=SP
Aula;Клавиатура с подсветкой игровая F3032 проводная;2296,0;3300,0;4,6;2519;177792020;https://www.wildberries.ru/catalog/177792020/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура RAINBOW PANTEON T16 СS HS;2400,0;5000,0;4,6;1345;176356923;https://www.wildberries.ru/catalog/176356923/detail.aspx?targetUrl=SP
DeltaTech;Компактная беспроводная Bluetooth клавиатура для компьютера;1417,0;4790,0;4,4;10;239492518;https://www.wildberries.ru/catalog/239492518/detail.aspx?targetUrl=SP
Defender;Pro Механическая клавиатура Doom Attack (65%);3534,0;8836,0;5,0;1387;276186154;https://www.wildberries.ru/catalog/276186154/detail.aspx?targetUrl=SP
PC STAR;Проводная игровая клавиатура RGB, черная;743,0;899,0;0,0;13;333158235;https://www.wildberries.ru/catalog/333158235/detail.aspx?targetUrl=SP
IWONGOU;клавиатура механическая 60% игровая;1664,0;4000,0;5,0;22;275016522;https://www.wildberries.ru/catalog/275016522/detail.aspx?targetUrl=SP
;Клавиатура Механическая игровая с подсветкой 60%;1763,0;7600,0;4,2;52;300163425;https://www.wildberries.ru/catalog/300163425/detail.aspx?targetUrl=SP
JETACCESS;Мембранная проводная клавиатура с подсветкой PANTEON M210;1560,0;3000,0;4,6;1994;146762153;https://www.wildberries.ru/catalog/146762153/detail.aspx?targetUrl=SP
defender;Игровая клавиатура с подсветкой USB проводная;1249,0;1690,0;5,0;7;252931977;https://www.wildberries.ru/catalog/252931977/detail.aspx?targetUrl=SP
AULA;Клавиатура F75 механическая беспроводная;5229,0;8490,0;5,0;1199;258048514;https://www.wildberries.ru/catalog/258048514/detail.aspx?targetUrl=SP
CyberLynx;t62 мини игровая клавиатура механическая с подсветкой 60%;1547,0;6241,0;4,8;2087;250132575;https://www.wildberries.ru/catalog/250132575/detail.aspx?targetUrl=SP
NAKATOMI;Игровая клавиатура с подсветкой;822,0;2102,0;5,0;3;270953331;https://www.wildberries.ru/catalog/270953331/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Axeman (Full-size);2463,0;6158,0;4,9;1903;192614389;https://www.wildberries.ru/catalog/192614389/detail.aspx?targetUrl=SP
